Description,Price,Rating,Review Count,Url
"ELECOM HUGE Trackball Mouse, Wired, Finger-Operated, 8-Button Function, Palm Rest Attached, 52mm Smooth Red Ball Windows11, macOS (M-HT1URBK)",$59.99,4.3 out of 5 stars,"(3,671)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg16_1?ie=UTF8&adId=A09234961IWE4NPV7QS1W&qualifier=1673328861&id=5270747269616499&widgetName=sp_btf&url=%2FELECOM-M-HT1URBK-Trackball-Ergonomic-Precision%2Fdp%2FB07353DBP9%2Fref%3Dsr_1_262_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328861%26sr%3D8-262-spons%26psc%3D1%26smid%3DA1XFLR6ZIMX0HI
"Ergonomic Mouse,Unique 33 Degree Vertical Wireless Mouse - 2.4GHz Optical Vertical Mice : 3 Adjustable DPI 800/1200/1600 Levels, for Laptop, PC, Computer, Desktop, Notebook etc, Right Hand( Large)",$34.99,4.3 out of 5 stars,"(1,108)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A02283881Y1QD998HR54L&qualifier=1673328863&id=6886039264659463&widgetName=sp_atf_next&url=%2FWireless-Ergonomic-Mouse-Right-Large%2Fdp%2FB08NDTDXL7%2Fref%3Dsr_1_257_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328863%26sr%3D8-257-spons%26psc%3D1
"Wireless Gaming Mouse, VEGCOO C8 Silent Click Wireless Rechargeable Mouse with Colorful LED Lights and 2400/1600/1000 DPI for Laptop and Computer (C9 Pink)……",$12.99,4.1 out of 5 stars,(145),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg17_1?ie=UTF8&adId=A00356663EBN4KHQQ3JM2&qualifier=1673328863&id=6886039264659463&widgetName=sp_atf_next&url=%2FWireless-VEGCOO-Rechargeable-Colorful-Computer%2Fdp%2FB08VS3Z468%2Fref%3Dsr_1_258_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328863%26sr%3D8-258-spons%26psc%3D1
Gaming Wireless TKL Keyboard Mouse Combo Rechargeable LED Backlit Tenkeyless Compact 87 Keys 6 Button for Computer Laptop PS4 PS5 Switch Compatible with Windows XP/7/8/10 iMac MacBook Xbox one X,$34.99,4.4 out of 5 stars,"(2,072)",https://www.amazon.com/Wireless-Keyboard-Rechargeable-Tenkeyless-Compatible/dp/B09B9QQ3CL/ref=sr_1_259?keywords=gaming+mouse&qid=1673328863&sr=8-259
"Redragon M652 Optical 2.4G Wireless Mouse with USB Receiver, Portable Gaming & Office Mice, 5 Adjustable DPI Levels, 6 Buttons for Desktop, MacBook, Notebook, PC, Laptop, Computer",$14.99,4.4 out of 5 stars,"(2,530)",https://www.amazon.com/Redragon-M652-Wireless-Receiver-Adjustable/dp/B07D837ZLT/ref=sr_1_260?keywords=gaming+mouse&qid=1673328863&sr=8-260
CORSAIR SABRE RGB PRO CHAMPION SERIES FPS/MOBA Gaming Mouse - Ergonomic Shape for Esports and Competitive Play - Ultra-Lightweight 74g - Flexible Paracord Cable,$43.49,4.5 out of 5 stars,(798),https://www.amazon.com/CORSAIR-Sabre-Champion-Gaming-Mouse/dp/B08W2J9JZ9/ref=sr_1_261?keywords=gaming+mouse&qid=1673328863&sr=8-261
VEGCOO C12 Rechargeable Wireless Gaming Mouse Mice Silent Click Cordless Mouse 7 Smart Buttons PC Gaming Mouse Mice Advanced Technology with 2.4GHZ Up to 2400DPI (White Mouse),$12.68,4.3 out of 5 stars,"(3,890)",https://www.amazon.com/VEGCOO-Rechargeable-Wireless-Cordless-Technology/dp/B07JL1Z6GP/ref=sr_1_262?keywords=gaming+mouse&qid=1673328863&sr=8-262
"Logitech G705 Wireless Gaming Mouse, Customizable LIGHTSYNC RGB Lighting, Lightspeed, Bluetooth Connectivity, Lightweight, PC/Mac/Laptop - White Mist",$79.99,4.5 out of 5 stars,(117),https://www.amazon.com/Customizable-LIGHTSYNC-Lightspeed-Connectivity-Lightweight/dp/B08V1JWV82/ref=sr_1_263?keywords=gaming+mouse&qid=1673328863&sr=8-263
"Lightweight Wireless Gaming Mouse, 2.4G Wireless Rechargeable Computer Mouse with Honeycomb Shell, 7 Buttons, Adjustable DPI, USB Receiver, Ergonomic RGB Gamer Mice for PC Mac Gamer(Black)",$17.99,4.3 out of 5 stars,(514),https://www.amazon.com/Lightweight-Ultralight-Honeycomb-Adjustable-Rechargeable/dp/B08JGKZ3BV/ref=sr_1_264?keywords=gaming+mouse&qid=1673328863&sr=8-264
"Granvela Noiseless Wireless Mouse,Forter i720 Ergonomics Right-Handed Wireless Silent Gaming Mouse for Windows and MAC - Black",$23.99,4.4 out of 5 stars,(366),https://www.amazon.com/Noiseless-Wireless-Erognomic-Right-handed-Windows/dp/B074C6F1T2/ref=sr_1_265?keywords=gaming+mouse&qid=1673328863&sr=8-265
CHONCHOW USB Gaming Mouse Wired Programmable RGB Optical 7 Button Macro Mice 7200DPI 1000Hz Color Customized Backlit Compatible with Xbox one X PS4 PS5 Windows 7/8/9/10/11 Switch,$10.99,4.2 out of 5 stars,(26),https://www.amazon.com/Programmable-Optical-7200DPI-Customized-Compatible/dp/B09K7K1K2K/ref=sr_1_266?keywords=gaming+mouse&qid=1673328863&sr=8-266
"G-wolves HTS (Small) Wired Gaming Mouse - PAW3389 Sensor - 50 to 16,000 CPI - 48±2Gram-TTC Golden Color Encoder - Ultra Lightweight Honeycomb Design（Small-Wired-Stardust-GoldenColor）",$66.49,4.5 out of 5 stars,(491),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A0442771P0QWW1ZL3SEM&qualifier=1673328863&id=6886039264659463&widgetName=sp_mtf&url=%2FG-wolves-Small-Wired-Gaming-Design%25EF%25BC%2588Small-Wired-Stardust-GoldenColor%25EF%25BC%2589%2Fdp%2FB0BBG9SY9J%2Fref%3Dsr_1_267_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328863%26sr%3D8-267-spons%26psc%3D1%26smid%3DA241517BOIMXNS
"Perixx MX-2500B Wired Gaming Mouse, 5 Adjustable DPI Presets 500-10,800, RGB Lighting, 7 Programmable Buttons, Omron Switches, Ergonomic Design for PC Computer Gaming, Black (11724)",$11.99,4.6 out of 5 stars,(72),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg17_1?ie=UTF8&adId=A08283012JYWXM46TW23D&qualifier=1673328863&id=6886039264659463&widgetName=sp_mtf&url=%2FPerixx-MX-2500B-Adjustable-Programmable-Ergonomic%2Fdp%2FB08LQDPPNK%2Fref%3Dsr_1_268_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328863%26sr%3D8-268-spons%26psc%3D1
"60% Mechanical Gaming Keyboard Blue Switch Mini 68 Keys Wired Type C 18 Backlit Effects,Lightweight RGB 6400DPI Honeycomb Optical Mouse,Gaming Mouse pad for Gamers and Typists (White)",$58.99,4.5 out of 5 stars,"(3,085)",https://www.amazon.com/Mechanical-Keyboard-Backlit-Lightweight-Honeycomb/dp/B08FTD6X1T/ref=sr_1_269?keywords=gaming+mouse&qid=1673328863&sr=8-269
"rnairni Extended RGB Gaming Mouse Pad, Extra Large Gaming Mouse Mat for Gamer, Waterproof Office Desktop Mat with 10 Lighting Mode, for PC Computer RGB Keyboard Mouse - 31.5'' x 15in x 4mm(Map)",$27.98,4.7 out of 5 stars,"(3,931)",https://www.amazon.com/Extended-Waterproof-Lighting-Computer-Keyboard/dp/B07R47ZGL4/ref=sr_1_270?keywords=gaming+mouse&qid=1673328863&sr=8-270
"Logitech G703 Lightspeed Wireless Gaming Mouse W/Hero 16K Sensor, PowerPlay Compatible, Lightsync RGB, Lightweight 95G+10G Optional, 100-16, 000 DPI, Rubber Side Grips - Black",$77.28,4.5 out of 5 stars,"(2,758)",https://www.amazon.com/Logitech-Lightspeed-PowerPlay-Compatible-Lightweight/dp/B07S9DR8QG/ref=sr_1_271?keywords=gaming+mouse&qid=1673328863&sr=8-271
"Wireless RGB Gaming Keyboard and Mouse - Rechargeable Backlit Keyboard Mouse Long Battery Life,Metal Panel Mechanical Feel Keyboard with Palm Rest,7 Color Gaming Mouse and Mouse Pad for Game and Work",$38.24,3.9 out of 5 stars,(141),https://www.amazon.com/Wireless-RGB-Gaming-Keyboard-Mouse/dp/B09W611BWW/ref=sr_1_272?keywords=gaming+mouse&qid=1673328863&sr=8-272
"ROCCAT Kone XP PC Gaming Mouse with 3D AIMO RGB Lighting, 19K DPI Optical Sensor, 4D Krystal Scroll Wheel, Multi-Button Design, Wired Computer Mouse - White",$58.99,4.4 out of 5 stars,(324),https://www.amazon.com/ROCCAT-Lighting-Optical-Multi-Button-Computer/dp/B09RQ75723/ref=sr_1_273?keywords=gaming+mouse&qid=1673328863&sr=8-273
"SOLAKAKA Lightweight Wireless Gaming Mouse Bluetooth with Honeycomb Shell, Side Buttons, RGB Lights, (2.4G/BT5.0) Ergonomic Optical Rechargeable Computer Mice for Windows PC/Mac - Black",$24.89,4.4 out of 5 stars,(229),https://www.amazon.com/SOLAKAKA-Ultralight-Bluetooth-Honeycomb-Lightweight/dp/B09B3J4SDZ/ref=sr_1_274?keywords=gaming+mouse&qid=1673328863&sr=8-274
"Logitech G203 Prodigy Wired Gaming Mouse, 8,000 DPI, RGB, Lightweight, 6 Programmable Buttons, On-Board Memory, Compatible with PC / Mac - Blue",$48.83,4.6 out of 5 stars,"(3,908)",https://www.amazon.com/Logitech-Prodigy-Lightweight-Programmable-Compatible/dp/B07W6JBDGX/ref=sr_1_275?keywords=gaming+mouse&qid=1673328863&sr=8-275
"DGG 60% Gaming Keyboard and Mouse Combo, Small Keyboard and Mouse Set, Mini Gaming Keyboard 61 Keys True RGB Mechanical Feel, for Computer PC Gamer",$27.99,4.3 out of 5 stars,"(1,297)",https://www.amazon.com/DGG-Gaming-Keyboard-Mechanical-Computer/dp/B09ZP3KHRD/ref=sr_1_276?keywords=gaming+mouse&qid=1673328863&sr=8-276
"NYIEFADA Wireless Mouse Ergonomic Iron Man Light UP 2.4G Optical Silence Laptop Mice Novelty with USB Receiver for Right and Left Hand,3 Adjustable DPI Level for Computer PC Mac",$16.99,4.5 out of 5 stars,"(1,218)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A09040452K1K4ENDRXAPG&qualifier=1673328863&id=6886039264659463&widgetName=sp_btf&url=%2FWireless-Receiver-Adjustable-Notebook-Computer%2Fdp%2FB07ZQN2NRH%2Fref%3Dsr_1_277_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328863%26sr%3D8-277-spons%26psc%3D1
"ELECOM Gaming V Custom VM600PE PRO Wireless Gaming Mouse, 26K DPI Optical Sensor, 75g Ultra Lightweight, RGB LED, 95 Hr Battery Life, 8 Programmable Buttons, 100 Million Clicks, Grip Tape (M-VM600PE)",$129.99,4.2 out of 5 stars,(56),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg17_1?ie=UTF8&adId=A0666260JBEX4WFU9TNE&qualifier=1673328863&id=6886039264659463&widgetName=sp_btf&url=%2FELECOM-Wireless-Lightweight-Programmable-M-VM600PE%2Fdp%2FB0BB5DJB5Q%2Fref%3Dsr_1_278_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328863%26sr%3D8-278-spons%26psc%3D1
"Newtral Ergonomic Mouse,Unique 33 Degree Vertical Wireless Mouse - 2.4GHz Optical Mice: 3 Adjustable DPI 800/1200/1600 Levels, for Laptop, PC, Computer, Desktop, Notebook etc, Left Hand (Medium)",$38.99,4.3 out of 5 stars,"(1,108)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0553530DL682BX70NPP&qualifier=1673328865&id=4550186073091508&widgetName=sp_atf_next&url=%2FWireless-Ergonomic-Mouse-Left-Medium%2Fdp%2FB08QHJXWYY%2Fref%3Dsr_1_273_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328865%26sr%3D8-273-spons%26psc%3D1
"Perixx MX-2000B Programmable Laser Gaming Mouse with Adjustable Weight and RGB Backlight, Black",$17.99,4.4 out of 5 stars,"(1,953)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg18_1?ie=UTF8&adId=A0747139XBJH3ZMPUJ3B&qualifier=1673328865&id=4550186073091508&widgetName=sp_atf_next&url=%2FPerixx-MX-2000-Programmable-Gaming-Laser%2Fdp%2FB0083H4NG4%2Fref%3Dsr_1_274_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328865%26sr%3D8-274-spons%26psc%3D1
"VEGCOO Wired Gaming Mouse, 6 Level DPI up to 7200, 6 Programmable Buttons, Ergonomic and Lightweight Computer Mouse with High Precision Sensor for Windows PC & Laptop Gamers (Black)",$8.99,5.0 out of 5 stars,(1),https://www.amazon.com/VEGCOO-Programmable-Ergonomic-Lightweight-Precision/dp/B09T9M5HXR/ref=sr_1_275?keywords=gaming+mouse&qid=1673328865&sr=8-275
"ZLOT Vertical Gaming Mouse,Wired RGB Ergonomic USB Joystick Programmable Laser Gaming Mice,6+1 Design,11 Buttons,1000 Hz Max Polling Rate,10000 Max DPI,Upgraded Version for Computer Gamers,Black",$29.99,4.3 out of 5 stars,"(2,279)",https://www.amazon.com/ZLOT-Vertical-Ergonomic-Joystick-Programmable/dp/B07T3PFWCB/ref=sr_1_276?keywords=gaming+mouse&qid=1673328865&sr=8-276
"Gimars RGB Mouse Pad with Wrist Rest Support,12 x 10 inch Extra Large Ergonomic Gaming Mouse Pad with 11 LED Lighting Modes,Non-Slip Rubber Base,Lycra Fabric for Laptop, Computer, PC Gaming",$17.99,4.5 out of 5 stars,"(9,178)",https://www.amazon.com/Gimars-Ergonomic-Lighting-Non-Slip-Computer/dp/B09TP5RG9L/ref=sr_1_277?keywords=gaming+mouse&qid=1673328865&sr=8-277
"DREVO Falcon Full RGB Wired Lightweight 70g Gaming Mouse 16000DPI Optical Sensor PixArt 3389, 1000Hz Report Rate, 400IPS, Ultra-Soft Cable and Honeycomb Shell - Black",$32.99,4.3 out of 5 stars,(796),https://www.amazon.com/DREVO-Lightweight-16000DPI-Ultra-Soft-Honeycomb/dp/B086X9DS7C/ref=sr_1_278?keywords=gaming+mouse&qid=1673328865&sr=8-278
HP Pavilion Gaming Mouse 200,$30.99,4.5 out of 5 stars,(676),https://www.amazon.com/HP-Pavilion-Gaming-Mouse-200/dp/B07QH7LQ69/ref=sr_1_279?keywords=gaming+mouse&qid=1673328865&sr=8-279
"Corsair iCUE Nexus Companion Touch Screen – 5” Diagonal Screen & Nightsword RGB - Comfort Performance Tunable FPS/MOBA Optical Ergonomic Gaming Mouse with Backlit RGB LED, 18000 DPI, Black",$169.98,4.2 out of 5 stars,"(1,051)",https://www.amazon.com/Corsair-Nexus-Companion-Touch-Screen/dp/B0BBFPSDTV/ref=sr_1_280?keywords=gaming+mouse&qid=1673328865&sr=8-280
"MOJO Pro Performance Silent Gaming Mouse - Wired Gaming Mouse w/ 9 Programmable Buttons including Sniper (rapid fire) key, 12000 DPI, 1000 Hz, Force Adjustable Buttons, Custom Gamer Profiles, and more",$59.99,4.4 out of 5 stars,(323),https://www.amazon.com/Performance-Silent-Gaming-Mouse-PC-Mac/dp/B07Z81WS5L/ref=sr_1_281?keywords=gaming+mouse&qid=1673328865&sr=8-281
"[Grip Upgrade] Hotline Games 2.0 Plus DIY Hexagon Version Gaming Mouse Grip Tape, Professional Mice Upgrade Kit,Sweat Resistant,Cut to Fit,Easy to Use",$16.99,4.6 out of 5 stars,"(1,413)",https://www.amazon.com/Upgrade-Hotline-Games-Professional-Resistant/dp/B093L5HJQZ/ref=sr_1_282?keywords=gaming+mouse&qid=1673328865&sr=8-282
"TECKNET RGB Wired Gaming Mouse with 11 Backlit Modes, 8-Level 16,000 DPI Adjustable, PC Gaming Mice with 9 Programmable Buttons, Ergonomic LED Backlit Computer USB Mouse for Laptop/PC/Windows/Gamer",$9.99,4.5 out of 5 stars,(327),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A080210617IAH8K9IY6FJ&qualifier=1673328865&id=4550186073091508&widgetName=sp_mtf&url=%2FTECKNET-Adjustable-Programmable-Ergonomic-Computer%2Fdp%2FB09NZYL2RN%2Fref%3Dsr_1_283_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328865%26sr%3D8-283-spons%26psc%3D1
Wired Mouse FENIFOX Gaming Rainbow Backlit Ergonomic Mouse with Programmable Buttons Wired Illuminate Mice for PC Computer Windows PC Gamer PS4 Xbox one,$9.99,5.0 out of 5 stars,(5),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg18_1?ie=UTF8&adId=A00525183W0BLW1VDYSUE&qualifier=1673328865&id=4550186073091508&widgetName=sp_mtf&url=%2FWired-Mouse-FENIFOX-Programmable-Illuminate%2Fdp%2FB08L7MSM5N%2Fref%3Dsr_1_284_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328865%26sr%3D8-284-spons%26psc%3D1
KLIM Blaze Rechargeable Wireless Gaming Mouse RGB - New 2022 - High-Precision Sensor & Long-Lasting Battery + 7 Customizable Buttons + Up to 6000 DPI + Wired & Wireless Mouse for PC Mac PS4 PS5 White,$29.97,4.3 out of 5 stars,(139),https://www.amazon.com/KLIM-Rechargeable-High-Precision-Long-Lasting-Customizable/dp/B09PVMJ41G/ref=sr_1_285?keywords=gaming+mouse&qid=1673328865&sr=8-285
"Lomiluskr AJ52 Gaming Mouse Wired, 7 Programmable Buttons, Computer Mice with RGB LED Backlit, 200-4800 DPI Adjustable,for Windows/Mac OS/Linux (Pink)",$21.99,4.7 out of 5 stars,(626),https://www.amazon.com/Lomi-luskr-Programmable-Computer-500-2750-Adjustable/dp/B082ZQT81M/ref=sr_1_286?keywords=gaming+mouse&qid=1673328865&sr=8-286
"Wired Lightweight Gaming Mouse,6 RGB Backlit Mouse with 7 Buttons Programmable Driver,6400DPI Computer Mouse,Ultralight Honeycomb Shell Ultraweave Cable Mouse for PC Gamers,Xbox,PS4(White)",$24.99,3.9 out of 5 stars,(601),https://www.amazon.com/Lightweight-Programmable-Ultralight-Honeycomb-Ultraweave/dp/B096FXNC3Y/ref=sr_1_287?keywords=gaming+mouse&qid=1673328865&sr=8-287
Wieless Gaming Keyboard and Mouse Combo Rainbow Backlight Quiet Ergonomic Mechanical Feeling Anti-ghosting Keyboard Mouse with Rechargeable 4000mAh Battery Mouse Pad for Computer Mac Gamer,$43.99,4.1 out of 5 stars,"(3,642)",https://www.amazon.com/Rechargeable-Mechanical-Ergonomic-Waterproof-Dustproof/dp/B08CD8G3BL/ref=sr_1_288?keywords=gaming+mouse&qid=1673328865&sr=8-288
"AULA SC100 Rechargeable Wireless Gaming Mouse, with Side Buttons, LED Backlit, 6 Programmable Buttons, 2.4G Cordless Optical Computer Mice with USB Receiver, Punk Cool Mouse for Office/Games (Black)",$18.88,4.2 out of 5 stars,(174),https://www.amazon.com/AULA-Rechargeable-Wireless-Ergonomic-Colorful/dp/B0832LY825/ref=sr_1_289?keywords=gaming+mouse&qid=1673328865&sr=8-289
"Redragon M901 Gaming Mouse RGB Backlit MMO 19 Macro Programmable Buttons with Weight Tuning Set, 12400 DPI for Windows PC Computer (Wired, Black)",$35.99,4.5 out of 5 stars,"(9,488)",https://www.amazon.com/Redragon-Programmable-Precision-Buttons-Windows/dp/B00GU8W5AE/ref=sr_1_290?keywords=gaming+mouse&qid=1673328865&sr=8-290
"UHURU WM-02Z Wireless Gaming Mouse, 2.4G Wireless Rechargeable Mouse with 6 Programmable Buttons, 5 Adjustable Levels DPI Up to 4800DPI, 7 Colorful LED Lights, Compatible with Notebook, PC, Mac",$18.99,4.4 out of 5 stars,"(2,573)",https://www.amazon.com/UHURU-Wireless-Rechargeable-Programmable-Changeable/dp/B07D29PHFY/ref=sr_1_292?keywords=gaming+mouse&qid=1673328865&sr=8-292
"NACODEX AJ120 White Gaming Mouse Programmable 6 Buttons, 4 Adjustable DPI Up to 8000 for Window PC Gamer with Electroplating Wings Design",$18.99,4.6 out of 5 stars,(63),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A036384139FANNCTHQTC0&qualifier=1673328865&id=4550186073091508&widgetName=sp_btf&url=%2FNACODEX-Programmable-Buttons-Adjustable-Electroplating%2Fdp%2FB092S7NJJX%2Fref%3Dsr_1_293_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328865%26sr%3D8-293-spons%26psc%3D1
"J-Tech Digital Ergonomic Mouse Wired - RGB Vertical Gaming Mouse with 5 Adjustable DPI Settings up to 4000 DPI, Computer Mouse for Carpal Tunnel, Removable Palm Rest and Thumb Buttons [V628R]",$29.94,4.4 out of 5 stars,(803),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg18_1?ie=UTF8&adId=A03629612CDL1D9DGPJR7&qualifier=1673328865&id=4550186073091508&widgetName=sp_btf&url=%2FJ-Tech-Digital-Ergonomic-Adjustable-V628R%2Fdp%2FB07P9CFRKS%2Fref%3Dsr_1_294_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328865%26sr%3D8-294-spons%26psc%3D1%26smid%3DA2IX3RNQE846HA
"Newtral Ergonomic Mouse,Unique 33 Degree Vertical Wireless Mouse - 2.4GHz Optical Vertical Mice : 3 Adjustable DPI 800/1200/1600 Levels, for Laptop, PC, Computer,Notebook etc, Right Hand( medium)",$35.99,4.3 out of 5 stars,"(1,108)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A05456583L5DAPKQIB6JO&qualifier=1673328866&id=3186493113587286&widgetName=sp_atf_next&url=%2FWireless-Ergonomic-Mouse-Right-Medium%2Fdp%2FB08QHKPQK1%2Fref%3Dsr_1_289_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328866%26sr%3D8-289-spons%26psc%3D1
DGG ST-M6 Gaming Ultra Lightweight Honeycomb Shell Wired RGB Gaming Mouse - Pixart 3327 Up to 12400 DPI | Programmable 6 Buttons - 66g Only (Black),$16.99,4.2 out of 5 stars,(21),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_atf_next_aps_sr_pg19_1?ie=UTF8&adId=A033930510VKFD6ANR2ZO&qualifier=1673328866&id=3186493113587286&widgetName=sp_atf_next&url=%2FDGG-ST-M6-Gaming-Lightweight-Honeycomb%2Fdp%2FB08KXHTQHV%2Fref%3Dsr_1_290_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328866%26sr%3D8-290-spons%26psc%3D1
"Logitech G502 Hero High Performance Gaming Mouse Special Edition, Hero 16K Sensor, 16 000 DPI, RGB, Adjustable Weights, 11 Programmable Buttons, On-Board Memory, PC/Mac - Black/White",$44.99,4.6 out of 5 stars,"(10,228)",https://www.amazon.com/Logitech-Performance-Special-Adjustable-Programmable/dp/B07W7MQMD9/ref=sr_1_291?keywords=gaming+mouse&qid=1673328866&sr=8-291
"LTC MKM051 MMO Gaming Mouse, 10 Programmable Buttons, 7200 DPI, Wired RGB Mouse Ergonomic Natural Grip Build, 5 Side Macro Keys, Software Supports DIY Keybinds & Backlit, Black",$26.99,4.7 out of 5 stars,(5),https://www.amazon.com/LTC-Programmable-Ergonomic-Software-Supports/dp/B0BLNKMRJ1/ref=sr_1_292?keywords=gaming+mouse&qid=1673328866&sr=8-292
"havit Mechanical Keyboard and Mouse Combo RGB Gaming 104 Keys Blue Switches Wired USB Keyboards with Detachable Wrist Rest, Programmable Gaming Mouse for PC Gamer Computer Desktop (Black)",$59.99,4.5 out of 5 stars,"(11,101)",https://www.amazon.com/Mechanical-Keyboard-Keyboards-Detachable-Programmable/dp/B07QS6MG8B/ref=sr_1_293?keywords=gaming+mouse&qid=1673328866&sr=8-293
SteelSeries QcK Gaming Surface - 3XL Cloth Mouse Pad of All Time - Optimized for Gaming Sensors - Maximum Control,$29.99,4.7 out of 5 stars,"(48,951)",https://www.amazon.com/SteelSeries-QcK-Gaming-Surface-Optimized/dp/B08BJDVWZ6/ref=sr_1_294?keywords=gaming+mouse&qid=1673328866&sr=8-294
"ZLOT Vertical Gaming Mouse,Wired RGB Ergonomic USB Joystick Programmable Laser Gaming Mice,6+1 Design,11 Buttons,1000 Hz Max Polling Rate,10000 Max DPI,Upgraded Version for Computer Gamers,Black",$29.99,4.3 out of 5 stars,"(2,279)",https://www.amazon.com/ZLOT-Vertical-Ergonomic-Joystick-Programmable/dp/B07T3PFWCB/ref=sr_1_295?keywords=gaming+mouse&qid=1673328866&sr=8-295
"HyperX Cloud Core - Wired & Pulsefire Core - RGB Gaming Mouse, Software Controlled RGB Light Effects & Macro Customization, Pixart 3327 Sensor up to 6,200DPI, 7 Programmable Buttons, Mouse Weight 87g",$77.98,4.5 out of 5 stars,"(2,957)",https://www.amazon.com/HyperX-Cloud-Core-Customization-Programmable/dp/B0B9BCM4Y3/ref=sr_1_296?keywords=gaming+mouse&qid=1673328866&sr=8-296
Gaming LED Wired Keyboard and Mouse Combo with Emitting Character 4800DPI 2 Side Button USB Mouse Rainbow Backlit Mechanical Feeling Compatible with PC Raspberry Pi Mac Xbox one ps4 with Mousepad,$23.99,4.4 out of 5 stars,"(5,416)",https://www.amazon.com/Keyboard-Character-Multimedia-Backlight-Mechanical/dp/B07DQW1KKB/ref=sr_1_297?keywords=gaming+mouse&qid=1673328866&sr=8-297
"VersionTECH. Wired Gaming Mouse, Ergonomic USB Optical Mouse Mice with Chroma RGB Backlit, 1200 to 3600 DPI for Laptop PC Computer Games & Work –Black",$10.99,4.6 out of 5 stars,"(11,020)",https://www.amazon.com/VersionTECH-Ergonomic-Backlight-Settings-Programmed/dp/B00WEVLE30/ref=sr_1_298?keywords=gaming+mouse&qid=1673328866&sr=8-298
"Gaming Keyboard and Mouse and Mouse pad and Gaming Headset, Wired LED RGB Backlight Bundle for PC Gamers and Xbox and PS4 Users - 4 in 1 Edition Hornet RX-250",$54.91,4.3 out of 5 stars,"(16,795)",https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A00351533W59DQEV242F6&qualifier=1673328866&id=3186493113587286&widgetName=sp_mtf&url=%2FGaming-Keyboard-Headset-Backlight-Bundle%2Fdp%2FB07TVK8WJP%2Fref%3Dsr_1_299_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328866%26sr%3D8-299-spons%26psc%3D1
Manhattan RGB Gaming Mouse – USB Wired - 3200 DPI Ergonomic Gamer Optical Mouse with Light Up LED - for PC Laptop Computer – Compatible with Windows Mac Linux – Black – 3 Yr Mfg Warranty – 179256,$11.88,3.5 out of 5 stars,(13),https://www.amazon.com/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg19_1?ie=UTF8&adId=A051216729GA3FYFPI457&qualifier=1673328866&id=3186493113587286&widgetName=sp_mtf&url=%2FManhattan-RGB-Gaming-Mouse-Compatible%2Fdp%2FB095J132J9%2Fref%3Dsr_1_300_sspa%3Fkeywords%3Dgaming%2Bmouse%26qid%3D1673328866%26sr%3D8-300-spons%26psc%3D1
